Time,Plasma/ CSF/ ER Nicotine,Sequestered Nicotine,Fraction of Activated nAChR
30.1993920317779,14.3698219308892,31.5015970384877,0.324346686042996
30.2039497415423,13.9974661872158,31.5286820551759,0.318610211929791
30.2085074513066,13.6451895626965,31.55053931032,0.313092331807632
30.2130651610709,13.3118617375821,31.5674708381804,0.307788063692618
30.2199533639613,12.8416987258969,31.5843414226012,0.300165149681064
30.2268415668516,12.4089678019367,31.5915241636605,0.292998752235938
30.233729769742,12.0105341834216,31.5898568250809,0.286268830088855
30.2406179726323,11.6435257816133,31.5801069853501,0.279955054990314
30.2475061755226,11.3053105420653,31.5629780940507,0.274036717902331
30.254394378413,10.9934772195242,31.5391145950938,0.268492864714046
30.2612825813033,10.7058174287516,31.5091066993947,0.263302926310657
30.2681707841936,10.4403086287873,31.4734949316073,0.258446866923313
30.275058987084,10.1950983186106,31.4327743612828,0.253904809619935
30.2819471899743,9.96848955208462,31.3873984560487,0.249657308904829
30.2888353928647,9.75892779676925,31.3377825760994,0.24568602882085
30.295723595755,9.56498906024683,31.2843071635759,0.241973440922398
30.3026117986453,9.38536897729353,31.2273206694568,0.238502182871992
30.3095000015357,9.21887265160466,31.1671422402749,0.235255729389
30.316388204426,9.06440540462567,31.1040641796037,0.232219184724724
30.3232764073163,8.92096447950547,31.0383542021407,0.229378250861337
30.3301646102067,8.7876313414065,30.9702574985327,0.226718368289699
30.337052813097,8.66356442018958,30.8999986253623,0.224226306685456
30.3439410159874,8.54799264043474,30.8277832349376,0.221891039390346
30.3508292188777,8.44020979128878,30.7537996621688,0.219700863643577
30.357717421768,8.33956883784687,30.6782203784796,0.217644360170355
30.3646056246584,8.24547691900049,30.6012033221693,0.215711744409624
30.3714938275487,8.15739090679682,30.5228931169632,0.213894546386544
30.378382030439,8.07481330884419,30.4434221897448,0.212183247723243
30.3852702333294,7.99728824528837,30.3629117937466,0.210569323619566
30.3921584362197,7.92439793788758,30.2814729442417,0.209046539869784
30.3990466391101,7.85575976394024,30.1992072773301,0.207608275505132
30.4059348420004,7.79102329930878,30.1162078388338,0.206246061164535
30.4128230448907,7.72986719334975,30.0325598036411,0.204954408439731
30.4197112477811,7.67199701980136,29.9483411336451,0.203729462575645
30.4265994506714,7.6171433633137,29.8636231850361,0.202564630381669
30.4334876535617,7.56505906119525,29.7784712622447,0.201455099493062
30.4403758564521,7.51551757814003,29.692945123187,0.200397561573043
30.4472640593424,7.46831165032149,29.6070994456846,0.199387816388788
30.4541522622327,7.42325134775195,29.5209842556222,0.198420631934437
30.4610404651231,7.3801623003944,29.4346453146104,0.197493783820526
30.4679286680134,7.338884942905,29.3481244765128,0.196604651865894
30.4748168709038,7.2992732052411,29.2614600171255,0.195749467364118
30.4817050737941,7.2611930814192,29.1746869346947,0.194924966369587
30.4885932766844,7.22452163597018,29.0878372226106,0.194129933694007
30.4954814795748,7.18914654125095,29.0009401227208,0.193362158694599
30.500177897624,7.16571770720656,28.9416797626474,0.192852661509917
30.5048743156732,7.14281303675129,28.8824176836589,0.192353875868875
30.5095707337225,7.12040392332298,28.823161269785,0.191865365426303
30.5142671517717,7.09846342365161,28.7639174557818,0.191386535351687
30.5189635698209,7.07696615878413,28.7046927560506,0.190916843807689
30.526425070291,7.04366610778765,28.610652684521,0.190188262571408
30.5338865707612,7.01133683855589,28.5166986639818,0.189479737679283
30.5413480712313,6.97989683712016,28.4228513971242,0.188789578019769
30.5488095717014,6.94927221704371,28.3291295444641,0.188116248982953
30.5630727070646,6.89276660849738,28.1503817499342,0.186871108680188
30.5773358424278,6.83859358354794,27.9722535044743,0.185673960972593
30.5915989777909,6.78640567142897,27.7948300317761,0.184517488690826
30.6058621131541,6.73591849157007,27.6181796819421,0.183395736075934
30.6201252485173,6.68689800601117,27.4423573550361,0.182303737139439
30.6343883838805,6.63914779711205,27.2674079082385,0.181237311790001
30.6486515192437,6.59250174867864,27.0933681170071,0.180192942624253
30.6629146546068,6.54682010909281,26.9202677331253,0.179167657508318
30.67717778997,6.50198614072102,26.7481303836673,0.17815896427509
30.6914409253332,6.45790252159958,26.5769745357622,0.177164787184808
30.7057040606964,6.41448791691847,26.4068144162575,0.17618338988234
30.7319276128469,6.33619155435201,26.0965984245978,0.174407643142092
30.7581511649975,6.25959715455174,25.7898264318959,0.172663206425416
30.784374717148,6.18446767639151,25.4865161069289,0.170945012082458
30.8105982692986,6.11063002277267,25.186668501136,0.16924938188956
30.8368218214491,6.03795229005319,24.8902741412953,0.167573644494418
30.8630453735997,5.9663352128888,24.5973153261674,0.165915795356575
30.8892689257502,5.89570722085731,24.307767447581,0.164274380294564
30.9154924779008,5.82601655891275,24.0216010945725,0.162648426013807
30.9417160300513,5.75722323167348,23.7387842114186,0.161037196692254
30.9679395822019,5.68929467776968,23.4592832514236,0.159440107522014
30.9941631343524,5.62220460175959,23.1830634819238,0.157856772779275
31,5.60738350400764,23.122025059935,0.157506198355611
31,5.60738350400764,23.122025059935,0.157506198355611
31.0000017775589,5.60881945493744,23.1220065036533,0.157506220633547
31.0000035551179,5.61025534908143,23.1219879552872,0.157506371361229
31.0000076846426,5.61359093375305,23.1219448932461,0.157507180953755
31.0000118141674,5.61692624764053,23.1219018691734,0.157508599499278
31.0000159436922,5.62026126925909,23.12185888623,0.157510672942808
31.000022652104,5.62567837210627,23.1217891508986,0.157515463993063
31.000035846565,5.63633072262369,23.1216523200199,0.157529945779135
31.0000490410261,5.64698005786635,23.1215159243401,0.157551008767514
31.0000622354871,5.65762641459915,23.1213799641346,0.157578482107273
31.0000840061822,5.67518636286729,23.1211565835014,0.157637351502425
31.0001057768774,5.69273846955825,23.120934388052,0.157712462823628
31.0001275475725,5.7102829018511,23.1207133772865,0.157803059407595
31.0001493182677,5.72781982318382,23.1204935506541,0.157908398898838
31.0001922833178,5.76240794002673,23.1200631892639,0.158156932707144
31.0002352483679,5.79696845892843,23.1196374337398,0.158455290749202
31.0002782134181,5.83150236014951,23.1192162802293,0.158798931667491
31.0003211784682,5.86601052337678,23.1187997250221,0.159183740764608
31.0003641435183,5.90049374285197,23.1183877645246,0.159605969501994
31.0004071085684,5.93495273810642,23.1179803952434,0.160062193276734
31.0004500736185,5.9693881616777,23.1175776137755,0.160549281276225
31.0004930386687,6.00380060536437,23.1171794167997,0.161064371881511
31.0005590021331,6.05658989139204,23.1165769870459,0.161903791882877
31.0006249655976,6.10932798509651,23.1159853442707,0.162794651408098
31.000690929062,6.16201637612544,23.1154044773399,0.163729551959052
31.0007568925265,6.21465633168398,23.1148343754231,0.164702128932671
31.000822855991,6.26724893875696,23.1142750279368,0.165706870965205
31.0008888194554,6.31979513895131,23.1137264244974,0.166738967884996
31.0009547829199,6.37229574938108,23.113188554894,0.167794218525891
31.0010207463844,6.42475147690503,23.1126614090695,0.168868967121768
31.0010867098488,6.47716293163043,23.1121449771022,0.169960042309295
31.0012283546024,6.58955995115686,23.1110721898181,0.172345639811054
31.0013699993559,6.701759410895,23.110048663263,0.174772173995528
31.0015116441095,6.81376436581811,23.1090743034962,0.177223737231549
31.001653288863,6.92557708326589,23.1081490177668,0.179688725634665
31.0017949336166,7.03719934209241,23.107272714114,0.182158349158276
31.0019365783701,7.14863254649832,23.1064453012221,0.184625998526479
31.0020782231237,7.25987776906425,23.1056666883667,0.18708696233224
31.0022198678773,7.37093583018792,23.1049367853045,0.189537996792312
31.0023615126308,7.48180739818018,23.1042555021352,0.191976806286854
31.0025031573844,7.59249305258437,23.1036227492191,0.194401694755248
31.0026448021379,7.70299330245282,23.1030384371563,0.196811433213988
31.0027864468915,7.8133085925292,23.1025024767798,0.199205197267981
31.0030267329299,8.00002545601874,23.1017036078365,0.203228002568212
31.0032670189682,8.18621296065341,23.1010431948725,0.207201989658535
31.0035073050066,8.37187272988856,23.1005208061733,0.21112681497771
31.003747591045,8.55700632048075,23.1001360113039,0.215002635931438
31.0039878770834,8.7416152536411,23.0998883810716,0.218829864384625
31.0042281631217,8.92570102159424,23.0997774875213,0.222609090805522
31.0046270008931,9.23010409693314,23.0998941143887,0.228777994366559
31.0050258386645,9.5330765050777,23.100384343586,0.234820274536545
31.0054246764359,9.83462485872659,23.1012462401397,0.240739682256476
31.0060921752812,10.3361312362172,23.1035149741809,0.250381400414623
31.0067596741264,10.8336982494151,23.1068103749506,0.259705218850564
31.0074271729716,11.327356649119,23.1111235414365,0.26872649375454
31.0080946718169,11.817137081144,23.1164456429738,0.277459588523505
31.0087621706621,12.3030700901289,23.1227679188959,0.285917860294933
31.0098325920712,13.0743712242261,23.1349727390893,0.298939358509358
31.0109030134804,13.8359810318458,23.1496918429902,0.311334209678808
31.0119734348895,14.5880231864392,23.1668902174197,0.323146042415341
31.0130438562987,15.330620345616,23.1865333007608,0.334414376987142
31.0147003642638,16.4614759528184,23.2216711397657,0.350864276541346
31.016356872229,17.5704480988888,23.2624577596096,0.366217670357668
31.0180133801942,18.657975097104,23.3087713189364,0.380578387164689
31.0196698881593,19.7244881550749,23.3604924385222,0.394037881613052
31.0213263961245,20.7704113368034,23.4175041597676,0.406676208366341
31.0229829040897,21.7961611840135,23.4796919024957,0.418565829054969
31.0246394120549,22.8021471609836,23.5469434230663,0.429768966479573
31.02629592002,23.7887713663074,23.6191487727203,0.440340739197233
31.0279524279852,24.7564281434118,23.6962002548113,0.450333288138754
31.0296089359504,25.705504681113,23.7779923820714,0.459791865240021
31.0312654439156,26.6363810173025,23.8644218351543,0.468755936854001
31.0329219518807,27.5494299732357,23.9553874220168,0.477260493182144
31.0345784598459,28.4450167287703,24.0507900362238,0.48534135176861
31.035793906744,29.0912459700688,24.1235566632918,0.491018343176611
31.0370093536421,29.7284065000647,24.1986221240474,0.49649156021403
31.0382248005402,30.3566350583783,24.2759493373161,0.501775289635294
31.0390586689811,30.7825411315468,24.3302895705582,0.505295455913129
31.0398925374219,31.2043503002868,24.3856655197247,0.508729864757401
31.0407264058628,31.622104776532,24.4420656669542,0.51208573112647
31.041289743171,31.9020539273799,24.4807418899893,0.514310556554284
31.0418530804792,32.1801850477711,24.5198768654819,0.516498381244374
31.0424164177875,32.4565106914516,24.5594671350677,0.51865277984256
31.0428191193282,32.6529423365593,24.5880453875855,0.520173998460644
31.043221820869,32.84846265073,24.6168532979346,0.521677336335591
31.0436245224097,33.0430761202799,24.6458896257295,0.523164138916235
31.0440272239505,33.2367872287301,24.6751531368638,0.52463555597685
31.0444299254912,33.429600596129,24.7046426034446,0.526091288376322
31.044832627032,33.6215208188136,24.7343568038427,0.527530982226979
31.0452353285728,33.8125524544896,24.7642945227311,0.52895454577786
31.0456380301135,34.0026998695117,24.7944545509569,0.530363272035491
31.0460407316543,34.1919675833446,24.8248356854614,0.531757102540317
31.046443433195,34.3803598777675,24.855436729195,0.533137485086275
31.0468461347358,34.5678813235403,24.8862564911907,0.534503435854856
31.0472488362765,34.7545365212308,24.9172937867249,0.535853633238825
31.0476515378173,34.9403296707754,24.9485474371848,0.537189692967511
31.0480542393581,35.1252649829541,24.9800162697948,0.538513027198508
31.0484569408988,35.3093469041019,25.0116991176188,0.539822980317784
31.0488596424396,35.4925798143123,25.0435948197237,0.541119298413167
31.0492623439803,35.6749681457039,25.0757022212846,0.542400967356799
31.0496650455211,35.8565158858559,25.1080201733284,0.543670589112846
31.0500677470618,36.037227283748,25.1405475325392,0.544928322422495
31.0504704486026,36.2171068377734,25.1732831614527,0.54617206549529
31.0508731501434,36.3961587023012,25.2062259285648,0.547402541733434
31.0512758516841,36.5743868741302,25.2393747081145,0.548621600535439
31.0516785532249,36.7517955352244,25.2727283799209,0.549829273918131
31.0520812547656,36.9283889609028,25.3062858294911,0.551024620650251
31.0524839563064,37.1041712959562,25.3400459481274,0.552207663185833
31.0528866578472,37.2791465752086,25.3740076328328,0.553379190256738
31.0532893593879,37.4533188616854,25.4081697861668,0.55453955975545
31.0536920609287,37.6266922594325,25.4425313162312,0.555688595521972
31.0540947624694,37.7992708348953,25.477091136722,0.556826270305142
31.0544974640102,37.9710585946958,25.5118481669138,0.557952897683367
31.0549001655509,38.142059527415,25.5468013315846,0.559068770818241
31.0553028670917,38.3122776253271,25.5819495609673,0.560173974498418
31.0559116781645,38.5681387016845,25.6354552610788,0.561824810423483
31.0565204892374,38.8222332320426,25.6894007140179,0.563451891020514
31.0571293003102,39.0745747229596,25.7437822938673,0.565055740020897
31.0577381113831,39.3251765801773,25.7985964026389,0.566636857852674
31.0587655168638,39.7441744112026,25.8920694356079,0.569254898868576
31.0597929223445,40.1583191756431,25.98674711355,0.571811580578825
31.0608203278253,40.5676733766876,26.0826126753271,0.574308907709286
31.061847733306,40.9722987338559,26.1796495772408,0.576748676984713
31.0638812682587,41.7594649791523,26.3751038653989,0.581415642588237
31.0659148032113,42.5288067817323,26.5749590364629,0.585878311094827
31.0667735042735,42.8484343172972,26.6606440003137,0.587703900708709
31.0667735042735,42.8484343172972,26.6606440003137,0.587703900708709
31.0667773876918,42.8467259223836,26.6610331946069,0.587711787103095
31.06678127111,42.8450176734487,26.6614223666164,0.587719380509368
31.0667891683848,42.8415441964034,26.6622137209176,0.587734032851969
31.0667970656596,42.8380712452065,26.6630049933223,0.587747656275357
31.0668049629345,42.8345988567551,26.6637961770178,0.587760196015432
31.066821125947,42.827493839967,26.6654151726244,0.587782561448637
31.0668484993372,42.8154661747848,26.6681561969235,0.587811091237044
31.0668758727273,42.8034449268563,26.6708961170897,0.58782879523387
31.0669032461175,42.7914298452883,26.673634932654,0.587836827925127
31.0669413770118,42.7747028022789,26.6774482382926,0.587833805462637
31.0669795079062,42.7579867533386,26.6812594020048,0.587816470811634
31.0670176388006,42.7412811974248,26.6850684250877,0.587787135503289
31.0670805032761,42.7137614769418,26.6913434984611,0.587717349286356
31.0671433677516,42.6862677395699,26.6976127628402,0.587626796590821
